transaction_id,customer_id,transaction_amount,transaction_date,merchant_category,city
1130,1757,2155,2025-02-03,Fuel,Mumbai
1131,1560,3615,2025-02-04,Grocery,Bangalore
1132,756,2475,2025-02-05,Electronics,Chennai
1133,1447,2010,2025-02-06,Fuel,Kolkata
1134,836,389,2025-02-07,Travel,Mumbai
1135,1664,2658,2025-02-08,Electronics,Bangalore
1136,1629,460,2025-02-09,Travel,Mumbai
1137,1836,1722,2025-02-10,Fuel,Bangalore
1138,133,4414,2025-02-11,Electronics,Bangalore
1139,55,4194,2025-02-12,Fuel,Kolkata
1140,510,2553,2025-02-13,Grocery,Chennai
1141,670,2115,2025-02-14,Electronics,Bangalore
1142,2458,2140,2025-02-15,Travel,Chennai
1143,1690,2144,2025-02-16,Grocery,Kolkata
1144,1317,2900,2025-02-17,Dining,Chennai
1145,734,3070,2025-02-18,Travel,Delhi
1146,1694,931,2025-02-19,Fuel,Bangalore
1147,259,1893,2025-02-20,Travel,Kolkata
1148,1146,3792,2025-02-21,Dining,Mumbai
1149,299,1891,2025-02-22,Travel,Kolkata
1150,561,2941,2025-02-23,Grocery,Bangalore
1151,1913,4790,2025-02-24,Travel,Kolkata
1152,1865,2254,2025-02-25,Electronics,Mumbai
1153,297,680,2025-02-26,Dining,Delhi
1154,2410,2953,2025-02-27,Travel,Bangalore
1155,1462,2336,2025-02-28,Dining,Bangalore
1156,2175,4276,2025-03-01,Grocery,Kolkata
1157,197,2255,2025-03-02,Electronics,Chennai
1158,2269,1444,2025-03-03,Fuel,Chennai
1159,995,445,2025-03-04,Travel,Mumbai
1160,2139,1986,2025-03-05,Grocery,Delhi
1161,2459,654,2025-03-06,Dining,Delhi
1162,8,3870,2025-03-07,Dining,Kolkata
1163,320,4497,2025-03-08,Grocery,Kolkata
1164,1418,299,2025-03-09,Travel,Chennai
1165,2317,3040,2025-03-10,Fuel,Delhi
1166,1699,3590,2025-03-11,Travel,Delhi
1167,2109,406,2025-03-12,Electronics,Delhi
1168,1462,3175,2025-03-13,Travel,Mumbai
1169,1288,1756,2025-03-14,Electronics,Mumbai
1170,1119,2792,2025-03-15,Dining,Kolkata
1171,553,1864,2025-03-16,Electronics,Chennai
1172,661,375,2025-03-17,Fuel,Bangalore
1173,716,3461,2025-03-18,Grocery,Chennai
1174,2242,1501,2025-03-19,Electronics,Mumbai
1175,1459,4833,2025-03-20,Travel,Mumbai
1176,855,1875,2025-03-21,Electronics,Kolkata
1177,2260,3481,2025-03-22,Dining,Bangalore
1178,665,4150,2025-03-23,Electronics,Delhi
1179,1898,3560,2025-03-24,Fuel,Bangalore
1180,1675,1980,2025-03-25,Electronics,Bangalore
1181,2269,3935,2025-03-26,Fuel,Bangalore
1182,273,4378,2025-03-27,Travel,Kolkata
1183,1178,1944,2025-03-28,Dining,Mumbai
1184,1273,3477,2025-03-29,Grocery,Delhi
1185,279,171,2025-03-30,Travel,Bangalore
1186,816,1776,2025-03-31,Travel,Delhi
1187,276,1395,2025-04-01,Grocery,Bangalore
1188,1005,1143,2025-04-02,Electronics,Mumbai
1189,923,2725,2025-04-03,Electronics,Delhi
1190,642,3142,2025-04-04,Electronics,Chennai
1191,505,914,2025-04-05,Dining,Mumbai
1192,772,2294,2025-04-06,Travel,Delhi
1193,1265,3600,2025-04-07,Fuel,Bangalore
1194,1260,409,2025-04-08,Grocery,Bangalore
1195,1014,2161,2025-04-09,Travel,Mumbai
1196,128,4327,2025-04-10,Electronics,Mumbai
1197,1224,1977,2025-04-11,Grocery,Bangalore
1198,1526,2902,2025-04-12,Fuel,Delhi
1199,1674,2586,2025-04-13,Travel,Chennai
1200,492,4935,2025-04-14,Travel,Kolkata
1201,1258,3845,2025-04-15,Dining,Mumbai
1202,1667,894,2025-04-16,Travel,Bangalore
1203,416,4114,2025-04-17,Travel,Delhi
1204,2196,4453,2025-04-18,Fuel,Mumbai
1205,970,3507,2025-04-19,Fuel,Delhi
1206,2077,2556,2025-04-20,Grocery,Mumbai
1207,1385,1951,2025-04-21,Electronics,Bangalore
1208,308,1074,2025-04-22,Fuel,Delhi
1209,2210,1147,2025-04-23,Grocery,Bangalore
1210,61,4466,2025-04-24,Travel,Delhi
1211,2173,4337,2025-04-25,Grocery,Mumbai
1212,1480,3889,2025-04-26,Grocery,Kolkata
1213,1931,3121,2025-04-27,Grocery,Kolkata
1214,2291,4469,2025-04-28,Grocery,Chennai
1215,1514,4129,2025-04-29,Fuel,Chennai
1216,473,564,2025-04-30,Electronics,Bangalore
1217,959,387,2025-05-01,Grocery,Delhi
1218,533,3295,2025-05-02,Dining,Chennai
1219,494,975,2025-05-03,Travel,Mumbai
1220,82,2092,2025-05-04,Travel,Kolkata
1221,879,3025,2025-05-05,Travel,Delhi
1222,1546,1220,2025-05-06,Travel,Kolkata
1223,12,546,2025-05-07,Travel,Delhi
1224,1287,2932,2025-05-08,Grocery,Chennai
1225,449,3668,2025-05-09,Electronics,Chennai
1226,762,2996,2025-05-10,Dining,Bangalore
1227,26,821,2025-05-11,Fuel,Delhi
1228,1807,2263,2025-05-12,Dining,Mumbai
1229,1569,2682,2025-05-13,Fuel,Chennai
1230,62,1451,2025-05-14,Fuel,Bangalore
1231,229,4080,2025-05-15,Dining,Chennai
1232,1839,4602,2025-05-16,Grocery,Kolkata
1233,607,3484,2025-05-17,Travel,Chennai
1234,1059,1825,2025-05-18,Grocery,Delhi
1235,1729,793,2025-05-19,Travel,Bangalore
1236,1480,3513,2025-05-20,Electronics,Delhi
1237,1526,594,2025-05-21,Fuel,Mumbai
1238,761,1047,2025-05-22,Dining,Mumbai
1239,595,122,2025-05-23,Electronics,Chennai
1240,1593,1228,2025-05-24,Travel,Bangalore
1241,1056,657,2025-05-25,Grocery,Bangalore
1242,1855,1716,2025-05-26,Dining,Bangalore
1243,2049,3830,2025-05-27,Fuel,Bangalore
1244,1459,1756,2025-05-28,Electronics,Chennai
1245,1862,4273,2025-05-29,Fuel,Delhi
1246,1160,906,2025-05-30,Travel,Chennai
1247,1220,3412,2025-05-31,Fuel,Delhi
1248,133,4963,2025-06-01,Grocery,Kolkata
1249,86,553,2025-06-02,Electronics,Kolkata
1250,1500,3075,2025-06-03,Electronics,Delhi
1251,1831,2424,2025-06-04,Grocery,Chennai
1252,1204,1547,2025-06-05,Fuel,Mumbai
1253,175,2661,2025-06-06,Grocery,Chennai
1254,1976,2611,2025-06-07,Dining,Mumbai
1255,578,2971,2025-06-08,Grocery,Chennai
1256,1799,462,2025-06-09,Fuel,Bangalore
1257,2097,3554,2025-06-10,Grocery,Bangalore
1258,145,2898,2025-06-11,Travel,Kolkata
1259,762,4720,2025-06-12,Grocery,Kolkata
1260,1378,3553,2025-06-13,Grocery,Delhi
1261,1826,3355,2025-06-14,Fuel,Mumbai
1262,929,1317,2025-06-15,Dining,Bangalore
1263,794,1585,2025-06-16,Dining,Chennai
1264,1602,2203,2025-06-17,Fuel,Delhi
1265,1661,2636,2025-06-18,Fuel,Chennai
1266,319,1955,2025-06-19,Fuel,Bangalore
1267,1111,4917,2025-06-20,Travel,Bangalore
1268,1577,1307,2025-06-21,Electronics,Bangalore
1269,698,1548,2025-06-22,Grocery,Bangalore
1270,847,1607,2025-06-23,Fuel,Chennai
1271,1802,1103,2025-06-24,Fuel,Delhi
1272,783,1025,2025-06-25,Fuel,Bangalore
1273,2090,183,2025-06-26,Dining,Kolkata
1274,1117,3842,2025-06-27,Fuel,Delhi
1275,1751,4027,2025-06-28,Grocery,Kolkata
1276,1650,1642,2025-06-29,Fuel,Chennai
1277,292,1085,2025-06-30,Grocery,Bangalore
1278,969,4331,2025-07-01,Travel,Delhi
1279,1488,1008,2025-07-02,Electronics,Bangalore
1280,1843,3008,2025-07-03,Dining,Bangalore
1281,97,4785,2025-07-04,Grocery,Delhi
1282,1119,2837,2025-07-05,Travel,Bangalore
1283,74,2686,2025-07-06,Electronics,Bangalore
1284,1360,1243,2025-07-07,Electronics,Mumbai
1285,1092,1431,2025-07-08,Electronics,Mumbai
1286,758,3448,2025-07-09,Grocery,Delhi
1287,1942,1653,2025-07-10,Travel,Delhi
1288,208,2442,2025-07-11,Fuel,Bangalore
1289,1245,1906,2025-07-12,Travel,Kolkata
1290,1286,2200,2025-07-13,Travel,Delhi
1291,410,905,2025-07-14,Travel,Bangalore
1292,2379,4247,2025-07-15,Grocery,Kolkata
1293,2392,2875,2025-07-16,Grocery,Mumbai
1294,771,171,2025-07-17,Grocery,Delhi
1295,1844,127,2025-07-18,Travel,Bangalore
1296,74,568,2025-07-19,Grocery,Mumbai
1297,1661,4083,2025-07-20,Electronics,Chennai
1298,254,863,2025-07-21,Grocery,Mumbai
1299,820,1524,2025-07-22,Dining,Bangalore
1300,986,2348,2025-07-23,Grocery,Kolkata
1301,332,3932,2025-07-24,Grocery,Chennai
1302,1422,4160,2025-07-25,Grocery,Chennai
1303,836,4170,2025-07-26,Grocery,Chennai
1304,1692,1775,2025-07-27,Dining,Delhi
1305,455,659,2025-07-28,Fuel,Bangalore
1306,1930,4574,2025-07-29,Grocery,Chennai
1307,1139,3931,2025-07-30,Electronics,Mumbai
1308,313,2018,2025-07-31,Dining,Kolkata
1309,1018,178,2025-08-01,Fuel,Bangalore
1310,228,3747,2025-08-02,Grocery,Mumbai
1311,858,1131,2025-08-03,Fuel,Delhi
1312,1269,2172,2025-08-04,Electronics,Chennai
1313,1018,4645,2025-08-05,Dining,Mumbai
1314,950,1584,2025-08-06,Dining,Bangalore
1315,427,2345,2025-08-07,Fuel,Mumbai
1316,2090,1650,2025-08-08,Grocery,Delhi
1317,465,4885,2025-08-09,Travel,Kolkata
1318,1646,4782,2025-08-10,Dining,Chennai
1319,278,1929,2025-08-11,Travel,Bangalore
1320,19,3851,2025-08-12,Dining,Chennai
1321,66,4822,2025-08-13,Grocery,Chennai
1322,167,2131,2025-08-14,Grocery,Chennai
1323,1609,4559,2025-08-15,Dining,Mumbai
1324,403,3956,2025-08-16,Fuel,Mumbai
1325,409,2282,2025-08-17,Grocery,Kolkata
1326,2160,4569,2025-08-18,Grocery,Delhi
1327,597,2194,2025-08-19,Electronics,Bangalore
1328,1063,4003,2025-08-20,Grocery,Mumbai
1329,2153,3132,2025-08-21,Electronics,Chennai
1330,324,1648,2025-08-22,Grocery,Delhi
1331,1983,467,2025-08-23,Grocery,Bangalore
1332,1438,164,2025-08-24,Fuel,Bangalore
1333,429,3399,2025-08-25,Fuel,Bangalore
1334,1085,4949,2025-08-26,Grocery,Bangalore
1335,1636,2135,2025-08-27,Dining,Kolkata
1336,1378,2963,2025-08-28,Dining,Bangalore
1337,393,1976,2025-08-29,Grocery,Delhi
1338,2252,4951,2025-08-30,Dining,Mumbai
1339,2306,2328,2025-08-31,Grocery,Delhi
1340,1541,696,2025-09-01,Fuel,Chennai
1341,446,3706,2025-09-02,Travel,Kolkata
1342,1204,2774,2025-09-03,Electronics,Kolkata
1343,1024,3989,2025-09-04,Dining,Chennai
1344,342,3606,2025-09-05,Dining,Delhi
1345,133,1934,2025-09-06,Fuel,Delhi
1346,2491,1495,2025-09-07,Dining,Chennai
1347,1860,1686,2025-09-08,Grocery,Bangalore
1348,2301,211,2025-09-09,Grocery,Bangalore
1349,265,552,2025-09-10,Travel,Mumbai
1350,93,2903,2025-09-11,Travel,Delhi
1351,1686,2731,2025-09-12,Travel,Delhi
1352,1435,2286,2025-09-13,Grocery,Chennai
1353,2186,4448,2025-09-14,Travel,Chennai
1354,1232,2104,2025-09-15,Travel,Bangalore
1355,1002,1559,2025-09-16,Grocery,Delhi
1356,1661,2042,2025-09-17,Fuel,Delhi
1357,1597,3593,2025-09-18,Dining,Kolkata
1358,2355,1957,2025-09-19,Electronics,Mumbai
1359,266,161,2025-09-20,Grocery,Mumbai
1360,646,1594,2025-09-21,Grocery,Bangalore
1361,2366,1280,2025-09-22,Electronics,Delhi
1362,1137,2888,2025-09-23,Electronics,Kolkata
1363,1402,1975,2025-09-24,Travel,Delhi
1364,454,2308,2025-09-25,Electronics,Chennai
1365,2239,4736,2025-09-26,Dining,Bangalore
1366,1915,4821,2025-09-27,Dining,Mumbai
1367,1464,205,2025-09-28,Dining,Delhi
1368,1211,1254,2025-09-29,Dining,Bangalore
1369,831,3528,2025-09-30,Dining,Mumbai
1370,1391,4187,2025-10-01,Travel,Delhi
1371,1113,1808,2025-10-02,Grocery,Kolkata
1372,2235,2923,2025-10-03,Electronics,Bangalore
1373,1970,4025,2025-10-04,Grocery,Delhi
1374,2180,2008,2025-10-05,Electronics,Mumbai
1375,872,2149,2025-10-06,Travel,Mumbai
1376,635,4564,2025-10-07,Travel,Kolkata
1377,1400,1374,2025-10-08,Fuel,Bangalore
1378,691,1045,2025-10-09,Fuel,Bangalore
1379,1866,4004,2025-10-10,Travel,Delhi
1380,1058,2327,2025-10-11,Travel,Mumbai
1381,1956,3896,2025-10-12,Electronics,Mumbai
1382,582,392,2025-10-13,Travel,Kolkata
1383,2219,4779,2025-10-14,Grocery,Kolkata
1384,1390,2322,2025-10-15,Electronics,Bangalore
1385,784,4073,2025-10-16,Travel,Mumbai
1386,181,2591,2025-10-17,Electronics,Delhi
1387,19,2575,2025-10-18,Electronics,Chennai
1388,1250,4960,2025-10-19,Dining,Delhi
1389,1617,3829,2025-10-20,Fuel,Kolkata
1390,2223,527,2025-10-21,Electronics,Delhi
1391,1246,3072,2025-10-22,Electronics,Mumbai
1392,1639,206,2025-10-23,Dining,Bangalore
1393,54,3719,2025-10-24,Travel,Chennai
1394,1427,4854,2025-10-25,Electronics,Bangalore
1395,2397,3433,2025-10-26,Dining,Chennai
1396,443,4092,2025-10-27,Grocery,Chennai
1397,580,1325,2025-10-28,Dining,Mumbai
1398,282,4104,2025-10-29,Fuel,Mumbai
1399,2408,4350,2025-10-30,Fuel,Kolkata
1400,823,3468,2025-10-31,Travel,Kolkata
1401,1670,995,2025-11-01,Travel,Chennai
1402,641,4005,2025-11-02,Fuel,Kolkata
1403,1032,1720,2025-11-03,Fuel,Mumbai
1404,2017,3963,2025-11-04,Electronics,Kolkata
1405,563,2392,2025-11-05,Fuel,Chennai
1406,341,1485,2025-11-06,Travel,Bangalore
1407,472,3999,2025-11-07,Fuel,Delhi
1408,1711,3692,2025-11-08,Travel,Kolkata
1409,2297,2533,2025-11-09,Grocery,Mumbai
1410,235,2906,2025-11-10,Fuel,Bangalore
1411,1107,3483,2025-11-11,Travel,Mumbai
1412,1117,1401,2025-11-12,Dining,Kolkata
1413,1909,858,2025-11-13,Electronics,Chennai
1414,1418,846,2025-11-14,Travel,Delhi
1415,824,692,2025-11-15,Fuel,Delhi
1416,1292,2986,2025-11-16,Fuel,Bangalore
1417,632,4211,2025-11-17,Grocery,Delhi
1418,529,1168,2025-11-18,Dining,Chennai
1419,1981,3407,2025-11-19,Travel,Mumbai
1420,2170,802,2025-11-20,Dining,Chennai
1421,2058,4808,2025-11-21,Grocery,Bangalore
1422,1340,204,2025-11-22,Electronics,Bangalore
1423,1297,1597,2025-11-23,Dining,Delhi
1424,1330,3933,2025-11-24,Grocery,Chennai
1425,1234,495,2025-11-25,Travel,Mumbai
1426,1982,3617,2025-11-26,Electronics,Chennai
1427,1754,2753,2025-11-27,Fuel,Mumbai
1428,1949,3391,2025-11-28,Grocery,Mumbai
1429,2128,2110,2025-11-29,Fuel,Chennai
1430,902,3981,2025-11-30,Electronics,Kolkata
1431,891,2088,2025-12-01,Grocery,Chennai
1432,1571,4637,2025-12-02,Grocery,Mumbai
1433,1825,1768,2025-12-03,Electronics,Bangalore
1434,2066,4862,2025-12-04,Travel,Bangalore
1435,1189,1151,2025-12-05,Grocery,Delhi
1436,1549,2941,2025-12-06,Electronics,Bangalore
1437,202,4823,2025-12-07,Dining,Kolkata
1438,741,3684,2025-12-08,Fuel,Mumbai
1439,1370,447,2025-12-09,Grocery,Chennai
1440,1390,1363,2025-12-10,Dining,Chennai
1441,2001,4765,2025-12-11,Grocery,Kolkata
1442,1472,2842,2025-12-12,Travel,Bangalore
1443,1537,2173,2025-12-13,Electronics,Mumbai
1444,319,3248,2025-12-14,Grocery,Bangalore
1445,2265,1451,2025-12-15,Electronics,Delhi
1446,1058,2921,2025-12-16,Grocery,Bangalore
1447,1895,3927,2025-12-17,Travel,Delhi
1448,2314,769,2025-12-18,Travel,Chennai
1449,724,4913,2025-12-19,Dining,Mumbai
1450,1701,2746,2025-12-20,Travel,Delhi
1451,413,366,2025-12-21,Electronics,Bangalore
1452,1276,1538,2025-12-22,Travel,Bangalore
1453,401,2793,2025-12-23,Grocery,Chennai
1454,1840,1122,2025-12-24,Travel,Kolkata
1455,724,2137,2025-12-25,Electronics,Kolkata
1456,2330,664,2025-12-26,Grocery,Bangalore
1457,1136,1159,2025-12-27,Dining,Kolkata
1458,751,1524,2025-12-28,Dining,Mumbai
1459,268,4223,2025-12-29,Dining,Kolkata
1460,2346,319,2025-12-30,Grocery,Mumbai
1461,1341,505,2025-12-31,Dining,Bangalore
1462,570,1737,2026-01-01,Travel,Bangalore
1463,1974,2418,2026-01-02,Grocery,Bangalore
1464,546,1859,2026-01-03,Grocery,Chennai
1465,365,1774,2026-01-04,Grocery,Kolkata
1466,547,891,2026-01-05,Fuel,Delhi
1467,271,3682,2026-01-06,Electronics,Delhi
1468,739,1409,2026-01-07,Fuel,Bangalore
1469,1258,3933,2026-01-08,Fuel,Kolkata
1470,59,4512,2026-01-09,Fuel,Mumbai
1471,1275,1430,2026-01-10,Electronics,Delhi
1472,1871,4546,2026-01-11,Fuel,Bangalore
1473,86,610,2026-01-12,Dining,Delhi
1474,763,2672,2026-01-13,Grocery,Delhi
1475,390,4029,2026-01-14,Grocery,Delhi
1476,1204,591,2026-01-15,Travel,Bangalore
1477,719,1717,2026-01-16,Dining,Bangalore
1478,149,2156,2026-01-17,Electronics,Chennai
1479,583,1620,2026-01-18,Grocery,Chennai
1480,121,1683,2026-01-19,Fuel,Chennai
1481,2304,1675,2026-01-20,Travel,Delhi
1482,766,4046,2026-01-21,Travel,Kolkata
1483,800,1861,2026-01-22,Grocery,Bangalore
1484,2107,2091,2026-01-23,Dining,Chennai
1485,1022,3279,2026-01-24,Travel,Kolkata
1486,1470,3426,2026-01-25,Grocery,Chennai
1487,2436,1146,2026-01-26,Dining,Chennai
1488,1110,2992,2026-01-27,Grocery,Kolkata
1489,1251,2713,2026-01-28,Grocery,Chennai
1490,1650,3992,2026-01-29,Dining,Delhi
1491,1816,4244,2026-01-30,Dining,Delhi
1492,1346,561,2026-01-31,Dining,Delhi
1493,1342,4531,2026-02-01,Grocery,Mumbai
1494,2447,1481,2026-02-02,Travel,Chennai
1495,1733,1245,2026-02-03,Electronics,Mumbai
1496,899,3615,2026-02-04,Electronics,Bangalore
1497,2341,4554,2026-02-05,Grocery,Kolkata
1498,485,292,2026-02-06,Grocery,Bangalore
1499,803,3634,2026-02-07,Travel,Mumbai
1500,1716,855,2026-02-08,Dining,Delhi
1501,1916,1784,2026-02-09,Grocery,Chennai
1502,1758,2625,2026-02-10,Fuel,Chennai
1503,1810,927,2026-02-11,Dining,Delhi
1504,2292,989,2026-02-12,Grocery,Chennai
1505,1444,4848,2026-02-13,Fuel,Kolkata
1506,1953,2555,2026-02-14,Travel,Kolkata
1507,2321,2433,2026-02-15,Fuel,Kolkata
1508,1671,210,2026-02-16,Grocery,Bangalore
1509,1849,4815,2026-02-17,Electronics,Delhi
1510,520,892,2026-02-18,Grocery,Kolkata
1511,1152,4783,2026-02-19,Electronics,Mumbai
1512,1397,2743,2026-02-20,Travel,Kolkata
1513,2207,3514,2026-02-21,Travel,Bangalore
1514,652,1409,2026-02-22,Dining,Mumbai
1515,2224,396,2026-02-23,Dining,Delhi
1516,1951,1729,2026-02-24,Electronics,Delhi
1517,211,668,2026-02-25,Electronics,Kolkata
1518,2495,4805,2026-02-26,Travel,Mumbai
1519,586,4211,2026-02-27,Fuel,Mumbai
1520,167,171,2026-02-28,Electronics,Kolkata
1521,1257,4465,2026-03-01,Electronics,Kolkata
1522,1206,4482,2026-03-02,Fuel,Chennai
1523,1739,165,2026-03-03,Dining,Chennai
1524,1053,979,2026-03-04,Dining,Kolkata
1525,714,167,2026-03-05,Electronics,Bangalore
1526,688,1316,2026-03-06,Dining,Chennai
1527,330,3127,2026-03-07,Dining,Kolkata
1528,1747,3339,2026-03-08,Dining,Mumbai
1529,1208,3580,2026-03-09,Travel,Chennai
1530,2143,607,2026-03-10,Grocery,Bangalore
1531,785,3814,2026-03-11,Electronics,Delhi
1532,2401,2984,2026-03-12,Electronics,Mumbai
1533,941,1225,2026-03-13,Travel,Bangalore
1534,1289,985,2026-03-14,Grocery,Bangalore
1535,1680,2941,2026-03-15,Grocery,Bangalore
1536,626,3977,2026-03-16,Travel,Mumbai
1537,139,4970,2026-03-17,Fuel,Bangalore
1538,762,2625,2026-03-18,Fuel,Delhi
1539,1834,1025,2026-03-19,Grocery,Chennai
1540,2303,4315,2026-03-20,Fuel,Mumbai
1541,1556,2038,2026-03-21,Fuel,Bangalore
1542,676,3914,2026-03-22,Fuel,Kolkata
1543,92,3462,2026-03-23,Grocery,Chennai
1544,1093,4683,2026-03-24,Fuel,Mumbai
1545,37,3332,2026-03-25,Electronics,Kolkata
1546,1788,3844,2026-03-26,Grocery,Kolkata
1547,2188,3565,2026-03-27,Travel,Bangalore
1548,1202,540,2026-03-28,Fuel,Mumbai
1549,1837,3711,2026-03-29,Dining,Bangalore
1550,1895,561,2026-03-30,Grocery,Delhi
1551,137,711,2026-03-31,Travel,Kolkata
1552,2238,3571,2026-04-01,Electronics,Delhi
1553,1664,3263,2026-04-02,Travel,Bangalore
1554,2390,105,2026-04-03,Fuel,Chennai
1555,1583,4876,2026-04-04,Dining,Kolkata
1556,972,4070,2026-04-05,Fuel,Chennai
1557,662,2958,2026-04-06,Travel,Mumbai
1558,2291,2706,2026-04-07,Grocery,Kolkata
1559,1811,198,2026-04-08,Dining,Delhi
1560,415,625,2026-04-09,Dining,Chennai
1561,343,1280,2026-04-10,Travel,Mumbai
1562,146,1789,2026-04-11,Fuel,Kolkata
1563,323,1238,2026-04-12,Travel,Mumbai
1564,2170,4591,2026-04-13,Dining,Delhi
1565,1276,4965,2026-04-14,Travel,Kolkata
1566,1879,3171,2026-04-15,Dining,Mumbai
1567,2359,3027,2026-04-16,Fuel,Bangalore
1568,601,2892,2026-04-17,Grocery,Kolkata
1569,475,4878,2026-04-18,Grocery,Kolkata
1570,1516,114,2026-04-19,Travel,Kolkata
1571,575,2515,2026-04-20,Dining,Kolkata
1572,347,2785,2026-04-21,Grocery,Bangalore
1573,1511,3000,2026-04-22,Dining,Delhi
1574,382,1336,2026-04-23,Fuel,Bangalore
1575,1304,4200,2026-04-24,Travel,Bangalore
1576,72,3320,2026-04-25,Dining,Mumbai
1577,1118,1707,2026-04-26,Travel,Chennai
1578,1397,3663,2026-04-27,Dining,Chennai
1579,2387,3397,2026-04-28,Dining,Mumbai
1580,1360,2733,2026-04-29,Fuel,Bangalore
1581,664,3990,2026-04-30,Travel,Mumbai
1582,1516,4364,2026-05-01,Electronics,Kolkata
1583,1892,2908,2026-05-02,Dining,Mumbai
1584,40,891,2026-05-03,Dining,Mumbai
1585,1383,1099,2026-05-04,Grocery,Kolkata
1586,2031,251,2026-05-05,Travel,Chennai
1587,1278,3163,2026-05-06,Electronics,Kolkata
1588,966,4699,2026-05-07,Fuel,Delhi
1589,1901,2191,2026-05-08,Electronics,Mumbai
1590,2218,4699,2026-05-09,Fuel,Mumbai
1591,701,4182,2026-05-10,Electronics,Chennai
1592,511,4126,2026-05-11,Electronics,Bangalore
1593,1284,3077,2026-05-12,Travel,Kolkata
1594,584,942,2026-05-13,Grocery,Bangalore
1595,984,4546,2026-05-14,Electronics,Delhi
1596,459,3893,2026-05-15,Dining,Kolkata
1597,1906,2170,2026-05-16,Dining,Delhi
1598,2389,1759,2026-05-17,Dining,Delhi
1599,2105,697,2026-05-18,Grocery,Delhi
1600,2266,2613,2026-05-19,Electronics,Kolkata
1601,816,4235,2026-05-20,Fuel,Kolkata
1602,247,4370,2026-05-21,Fuel,Chennai
1603,730,3703,2026-05-22,Travel,Mumbai
1604,2421,1316,2026-05-23,Grocery,Bangalore
1605,417,2391,2026-05-24,Electronics,Bangalore
1606,1055,3911,2026-05-25,Dining,Delhi
1607,368,1031,2026-05-26,Grocery,Kolkata
1608,108,2238,2026-05-27,Grocery,Kolkata
1609,839,4102,2026-05-28,Electronics,Delhi
1610,418,3078,2026-05-29,Travel,Mumbai
1611,1644,3992,2026-05-30,Travel,Bangalore
1612,821,4695,2026-05-31,Travel,Chennai
1613,1422,3018,2026-06-01,Dining,Mumbai
1614,683,2664,2026-06-02,Dining,Kolkata
1615,256,1863,2026-06-03,Electronics,Delhi
1616,838,2270,2026-06-04,Travel,Bangalore
1617,2283,435,2026-06-05,Electronics,Delhi
1618,553,1276,2026-06-06,Travel,Kolkata
1619,181,3121,2026-06-07,Grocery,Delhi
1620,157,878,2026-06-08,Fuel,Bangalore
1621,1478,1285,2026-06-09,Fuel,Delhi
1622,571,3385,2026-06-10,Travel,Bangalore
1623,857,3547,2026-06-11,Electronics,Delhi
1624,1785,4091,2026-06-12,Dining,Delhi
1625,1728,2570,2026-06-13,Travel,Bangalore
1626,1048,1038,2026-06-14,Travel,Delhi
1627,1497,4999,2026-06-15,Dining,Mumbai
1628,1424,4106,2026-06-16,Travel,Chennai
1629,592,2035,2026-06-17,Grocery,Mumbai
1630,2182,733,2026-06-18,Dining,Chennai
1631,421,1353,2026-06-19,Grocery,Mumbai
1632,2261,1182,2026-06-20,Fuel,Chennai
1633,348,2243,2026-06-21,Dining,Delhi
1634,166,1385,2026-06-22,Dining,Bangalore
1635,937,453,2026-06-23,Electronics,Bangalore
1636,348,1985,2026-06-24,Electronics,Kolkata
1637,398,1918,2026-06-25,Dining,Chennai
1638,583,2620,2026-06-26,Fuel,Kolkata
1639,1601,4108,2026-06-27,Travel,Kolkata
1640,308,3122,2026-06-28,Electronics,Chennai
1641,99,2684,2026-06-29,Fuel,Bangalore
1642,1266,1647,2026-06-30,Fuel,Chennai
1643,158,4118,2026-07-01,Electronics,Delhi
1644,554,4304,2026-07-02,Travel,Kolkata
1645,651,1468,2026-07-03,Electronics,Kolkata
1646,2275,3437,2026-07-04,Fuel,Chennai
1647,2471,1857,2026-07-05,Grocery,Kolkata
1648,2291,1617,2026-07-06,Electronics,Bangalore
1649,1069,3584,2026-07-07,Fuel,Kolkata
1650,1496,3785,2026-07-08,Electronics,Chennai
1651,2419,3152,2026-07-09,Fuel,Bangalore
1652,1879,2796,2026-07-10,Travel,Bangalore
1653,734,290,2026-07-11,Fuel,Kolkata
1654,1951,1032,2026-07-12,Dining,Chennai
1655,92,4337,2026-07-13,Grocery,Kolkata
1656,2220,3338,2026-07-14,Fuel,Delhi
1657,1628,2315,2026-07-15,Electronics,Delhi
1658,1216,665,2026-07-16,Electronics,Bangalore
1659,1101,1234,2026-07-17,Fuel,Kolkata
1660,1305,843,2026-07-18,Dining,Delhi
1661,1388,772,2026-07-19,Fuel,Mumbai
1662,179,3011,2026-07-20,Travel,Delhi
1663,2286,630,2026-07-21,Dining,Kolkata
1664,280,3121,2026-07-22,Fuel,Kolkata
1665,1043,661,2026-07-23,Grocery,Delhi
1666,1619,401,2026-07-24,Dining,Kolkata
1667,371,3867,2026-07-25,Fuel,Kolkata
1668,1801,4380,2026-07-26,Grocery,Mumbai
1669,1704,609,2026-07-27,Fuel,Bangalore
1670,2269,3545,2026-07-28,Travel,Kolkata
1671,304,2303,2026-07-29,Electronics,Chennai
1672,1349,2934,2026-07-30,Fuel,Bangalore
1673,1461,894,2026-07-31,Dining,Bangalore
1674,2486,2579,2026-08-01,Fuel,Chennai
